,value,metric,type
519,313.5331138585672,ade,ml
520,305.3643356386204,ade,ml
521,275.99872576167047,ade,ml
522,168.03796689363517,ade,ml
523,167.73294571149742,ade,ml
524,468.43484316696,ade,ml
525,216.83968660486866,ade,ml
526,137.60561585924992,ade,ml
527,298.0620612124776,ade,ml
528,306.30727322152876,ade,ml
529,508.4245305170557,ade,ml
530,109.46802780842388,ade,ml
531,313.5331202199421,ade,ml
532,342.4628545421943,ade,ml
533,238.53869061682144,ade,ml
534,384.007980931636,ade,ml
535,412.1325391895243,ade,ml
536,559.9492061898928,ade,ml
537,376.56097118403585,ade,ml
538,122.93947397460424,ade,ml
539,498.68328057322304,ade,ml
540,122.93946891181137,ade,ml
541,380.8031423354828,ade,ml
542,275.99872740084584,ade,ml
543,168.03797633107308,ade,ml
544,167.73293684902492,ade,ml
545,468.4348523902582,ade,ml
546,109.46803240445023,ade,ml
547,137.60561402034614,ade,ml
548,298.06206963802776,ade,ml
549,306.3072816154597,ade,ml
550,216.83969238439252,ade,ml
551,498.68327587470986,ade,ml
552,313.53311155184605,ade,ml
553,342.4628460050155,ade,ml
554,238.53868367132918,ade,ml
555,384.00797243689044,ade,ml
556,412.1325309240647,ade,ml
557,559.9492137679555,ade,ml
558,376.56097769275567,ade,ml
559,508.4245273175818,ade,ml
560,376.56096921098293,ade,ml
561,507.7978971071486,ade,ml
562,380.8031433313661,ade,ml
563,275.9987273088241,ade,ml
564,168.03796719075348,ade,ml
565,167.73294592377223,ade,ml
566,216.839701489778,ade,ml
567,109.46803832165239,ade,ml
568,137.60561475058037,ade,ml
569,298.06206064998264,ade,ml
570,468.4348606742144,ade,ml
571,508.424528323178,ade,ml
572,498.6832847295755,ade,ml
573,313.53310318764255,ade,ml
574,342.4628374845361,ade,ml
575,238.53867428338378,ade,ml
576,384.0079638774226,ade,ml
577,412.1325222986481,ade,ml
578,559.949204981676,ade,ml
579,306.30727263431993,ade,ml
580,559.9492161935295,ade,ml
581,259.63103561810675,ade,ml
582,507.7979006742416,ade,ml
583,380.80314428850664,ade,ml
584,275.99873248171167,ade,ml
585,168.03797721322357,ade,ml
586,468.43486381239677,ade,ml
587,216.83970652596767,ade,ml
588,109.4680438327178,ade,ml
589,137.60561468272417,ade,ml
590,167.73293543749648,ade,ml
591,306.3072834106986,ade,ml
592,508.42452829134845,ade,ml
593,498.6832888474775,ade,ml
594,313.53309944416947,ade,ml
595,342.4628338028881,ade,ml
596,238.53867252796522,ade,ml
597,384.00796019556583,ade,ml
598,412.132518526885,ade,ml
599,298.0620714080704,ade,ml
600,412.13252360205087,ade,ml
601,253.99164648654627,ade,ml
602,259.6310294399425,ade,ml
603,507.7978958047823,ade,ml
604,380.80314451334397,ade,ml
605,275.9987274250474,ade,ml
606,167.73294153549548,ade,ml
607,468.434859009031,ade,ml
608,216.83969997061737,ade,ml
609,109.46803905946804,ade,ml
610,168.03796925546027,ade,ml
611,298.0620623927418,ade,ml
612,306.307273271226,ade,ml
613,508.42452828357506,ade,ml
614,498.6832831586332,ade,ml
615,313.5331046918221,ade,ml
616,342.4628386862435,ade,ml
617,238.53867413021703,ade,ml
618,384.00796511300604,ade,ml
619,137.6056153099223,ade,ml
620,384.0079712062857,ade,ml
621,225.521786219299,ade,ml
622,253.99164136021022,ade,ml
623,259.63105393033817,ade,ml
624,507.79789729709506,ade,ml
625,380.8031445115521,ade,ml
626,168.03797456151236,ade,ml
627,167.73293850159396,ade,ml
628,468.43485279256873,ade,ml
629,216.8396945266602,ade,ml
630,275.9987288282659,ade,ml
631,137.6056140715261,ade,ml
632,298.0620669758967,ade,ml
633,306.3072789614229,ade,ml
634,508.4245299968011,ade,ml
635,498.6832773266671,ade,ml
636,313.53311068324086,ade,ml
637,342.4628447604757,ade,ml
638,238.53868069935774,ade,ml
639,109.46803398567806,ade,ml
640,238.5386663351758,ade,ml
641,235.50428937117144,ade,ml
642,225.5217857735255,ade,ml
643,253.99165483437105,ade,ml
644,259.63106810090454,ade,ml
645,507.7978967118233,ade,ml
646,275.998728227472,ade,ml
647,168.0379755938657,ade,ml
648,167.73295287682194,ade,ml
649,468.43486747363016,ade,ml
650,380.8031436212338,ade,ml
651,109.46804713748939,ade,ml
652,137.6056157765989,ade,ml
653,298.0620502356988,ade,ml
654,306.30727982790273,ade,ml
655,508.4245297186282,ade,ml
656,498.68329171603636,ade,ml
657,313.53309612942775,ade,ml
658,342.4628301312802,ade,ml
659,216.8397084364144,ade,ml
660,342.46284593574705,ade,ml
