,value,metric,type
262,102.75848744775276,ade,best_of
263,12.433492875250503,ade,best_of
264,9.525983549704037,ade,best_of
265,7.386077061741324,ade,best_of
266,7.019447189995735,ade,best_of
267,9.298351725465729,ade,best_of
268,82.73617962206343,ade,best_of
269,36.50003816923922,ade,best_of
270,4.652514809168608,ade,best_of
271,12.600282565509582,ade,best_of
272,8.916265334699835,ade,best_of
273,18.29165249066762,ade,best_of
274,50.240586392053594,ade,best_of
275,7.663851899472391,ade,best_of
276,7.5557725362925545,ade,best_of
277,66.3557695948424,ade,best_of
278,78.97981272734673,ade,best_of
279,9.544605572237023,ade,best_of
280,80.20391087263589,ade,best_of
281,77.97634445908135,ade,best_of
282,14.394231893249637,ade,best_of
283,103.79590825341393,ade,best_of
284,11.689492769410757,ade,best_of
285,9.68305275480793,ade,best_of
286,5.1651711605927675,ade,best_of
287,7.2005877522680235,ade,best_of
288,9.475667527572732,ade,best_of
289,82.12506374947337,ade,best_of
290,7.308135871955984,ade,best_of
291,9.268189401013522,ade,best_of
292,12.299146344672243,ade,best_of
293,8.631619835821635,ade,best_of
294,17.36552606043343,ade,best_of
295,50.51775256949085,ade,best_of
296,7.226669983082374,ade,best_of
297,8.62503912113011,ade,best_of
298,65.61733054309875,ade,best_of
299,36.87670201722734,ade,best_of
300,66.55350862615727,ade,best_of
301,4.104061904577944,ade,best_of
302,78.04908303885018,ade,best_of
303,13.575883350405263,ade,best_of
304,102.31286200565529,ade,best_of
305,12.723924166188965,ade,best_of
306,7.526633250234135,ade,best_of
307,4.7232406035225685,ade,best_of
308,6.994042581233401,ade,best_of
309,9.447251889554343,ade,best_of
310,10.12769334658874,ade,best_of
311,36.53422218855252,ade,best_of
312,9.287779499014114,ade,best_of
313,12.164019930974911,ade,best_of
314,8.574843437008349,ade,best_of
315,18.10721607747301,ade,best_of
316,50.09218671908953,ade,best_of
317,6.620199764995534,ade,best_of
318,9.080801867359478,ade,best_of
319,82.00949370284893,ade,best_of
320,66.12931737734336,ade,best_of
321,497.6298686114213,ade,best_of
322,310.65286907399974,ade,best_of
323,341.0498731778974,ade,best_of
324,237.07627706419234,ade,best_of
325,382.7530956915782,ade,best_of
326,558.3547048793798,ade,best_of
327,374.94503967176365,ade,best_of
328,121.61592612550129,ade,best_of
329,303.4892323798456,ade,best_of
330,410.12372635312414,ade,best_of
331,389.18479308308366,ade,best_of
332,363.6179993248746,ade,best_of
333,371.57272413372726,ade,best_of
334,88.83685494455723,ade,best_of
335,44.216374878913285,ade,best_of
336,46.782525672957185,ade,best_of
337,87.40604127702768,ade,best_of
338,43.23840337601274,ade,best_of
339,206.64345827318436,ade,best_of
340,42.96253563808768,ade,best_of
341,506.6489179548587,ade,best_of
342,497.22544273894533,ade,best_of
343,312.0812242829755,ade,best_of
344,340.8098390491405,ade,best_of
345,237.42148819365727,ade,best_of
346,410.62675637720304,ade,best_of
347,558.4391115617656,ade,best_of
348,374.4422253900454,ade,best_of
349,121.09958365125817,ade,best_of
350,382.6949037856911,ade,best_of
351,205.51945559688025,ade,best_of
352,390.1972557811703,ade,best_of
353,363.63495452396614,ade,best_of
354,371.83332644412934,ade,best_of
355,89.38194923030233,ade,best_of
356,45.57731802474328,ade,best_of
357,46.08347993349533,ade,best_of
358,86.94021753837261,ade,best_of
359,303.81084305250187,ade,best_of
360,87.37261879437882,ade,best_of
361,304.7131285019348,ade,best_of
362,506.2233972033728,ade,best_of
363,497.4123955920641,ade,best_of
364,311.7202581175748,ade,best_of
365,340.0743716349853,ade,best_of
366,382.9666756943061,ade,best_of
367,411.103317849738,ade,best_of
368,558.783474339806,ade,best_of
369,374.57877276785183,ade,best_of
370,236.54962034433356,ade,best_of
371,304.01785460333844,ade,best_of
372,205.8231851093469,ade,best_of
373,389.2372602938103,ade,best_of
374,364.28561223310913,ade,best_of
375,371.9255063763385,ade,best_of
376,89.45907728169361,ade,best_of
377,44.424197212265426,ade,best_of
378,45.99337979855526,ade,best_of
379,121.6066199920453,ade,best_of
380,46.481341406543244,ade,best_of
381,295.99246529148377,ade,best_of
382,303.94804184043966,ade,best_of
383,506.764930888646,ade,best_of
384,496.1847752521062,ade,best_of
385,312.0247276232074,ade,best_of
386,237.11602435896933,ade,best_of
387,381.4497905100352,ade,best_of
388,410.6649192413385,ade,best_of
389,558.733977400534,ade,best_of
390,340.60252902494415,ade,best_of
391,121.10560798603115,ade,best_of
392,303.3810906684812,ade,best_of
393,206.5471260955862,ade,best_of
394,389.63509915520655,ade,best_of
395,363.60800747497865,ade,best_of
396,371.41751447478276,ade,best_of
397,89.5530672506484,ade,best_of
398,45.465036327094786,ade,best_of
399,375.26069205762184,ade,best_of
400,44.71259424587697,ade,best_of
401,136.1254207940694,ade,best_of
402,296.4377073327859,ade,best_of
403,304.04058473085746,ade,best_of
404,506.6070940420498,ade,best_of
405,496.7325991072464,ade,best_of
406,339.64567306338216,ade,best_of
407,237.20269750692407,ade,best_of
408,381.98146752699864,ade,best_of
409,410.688746680619,ade,best_of
410,311.9239923583588,ade,best_of
411,374.61684222449657,ade,best_of
412,121.34349602419341,ade,best_of
413,304.6475351754714,ade,best_of
414,205.42280758120606,ade,best_of
415,389.5594707047246,ade,best_of
416,364.0058040836108,ade,best_of
417,371.2756804424394,ade,best_of
418,88.96759802297868,ade,best_of
419,558.1303478486826,ade,best_of
420,88.59975502491842,ade,best_of
421,107.2108134394036,ade,best_of
422,136.22708175035734,ade,best_of
423,296.53010777329087,ade,best_of
424,304.37911075782046,ade,best_of
425,506.9649894259356,ade,best_of
426,312.3042685011267,ade,best_of
427,340.91316096365495,ade,best_of
428,237.43734187077595,ade,best_of
429,382.0379798090797,ade,best_of
430,497.42885034749,ade,best_of
431,558.8816429101676,ade,best_of
432,374.82606145813503,ade,best_of
433,121.03053719655526,ade,best_of
434,303.5935050001126,ade,best_of
435,206.79458020888254,ade,best_of
436,389.2563304181433,ade,best_of
437,363.3515972670411,ade,best_of
438,371.28285918989286,ade,best_of
439,410.55737242397544,ade,best_of
440,371.47900626523943,ade,best_of
441,214.36512620284066,ade,best_of
442,108.05661124567774,ade,best_of
443,136.15072750994196,ade,best_of
444,296.1439700837247,ade,best_of
445,304.8370183147662,ade,best_of
446,496.9241267495593,ade,best_of
447,310.9288128500782,ade,best_of
448,340.2864112517829,ade,best_of
449,237.61207681101266,ade,best_of
450,506.3607368760058,ade,best_of
451,409.6790626478583,ade,best_of
452,559.5609731877427,ade,best_of
453,374.4691659591938,ade,best_of
454,121.65107616553094,ade,best_of
455,303.7753918380085,ade,best_of
456,206.58110826790923,ade,best_of
457,389.0759937179143,ade,best_of
458,363.7001365674987,ade,best_of
459,381.18535474675036,ade,best_of
460,362.22002140139716,ade,best_of
461,467.0574988870097,ade,best_of
462,215.49118635437398,ade,best_of
463,107.00243123989667,ade,best_of
464,136.7249994893762,ade,best_of
465,296.1928451807607,ade,best_of
466,506.5362888131247,ade,best_of
467,496.7305258185375,ade,best_of
468,312.43068422798547,ade,best_of
469,340.90895452091667,ade,best_of
470,303.7220830458132,ade,best_of
471,382.34651314667326,ade,best_of
472,410.3779899447373,ade,best_of
473,558.3773293138106,ade,best_of
474,375.58910298035175,ade,best_of
475,121.86163111880774,ade,best_of
476,302.59848552442554,ade,best_of
477,206.4395543223303,ade,best_of
478,389.567251672451,ade,best_of
479,237.21569746542198,ade,best_of
480,389.33222492376376,ade,best_of
481,165.75529714255512,ade,best_of
482,467.0704045407283,ade,best_of
483,214.67655690461893,ade,best_of
484,107.4432518893891,ade,best_of
485,135.48617054501585,ade,best_of
486,304.3856362251441,ade,best_of
487,506.7249542782822,ade,best_of
488,497.1439122724535,ade,best_of
489,311.4490621611729,ade,best_of
490,297.043418229697,ade,best_of
491,237.4161982630096,ade,best_of
492,382.128849665334,ade,best_of
493,410.7579311854658,ade,best_of
494,558.4546275190544,ade,best_of
495,375.3453582377726,ade,best_of
496,121.32791373746046,ade,best_of
497,304.27829682858743,ade,best_of
498,207.03903471419383,ade,best_of
499,341.21537642799217,ade,best_of
500,206.8459048730341,ade,best_of
501,166.0934808477294,ade,best_of
502,165.79258226511212,ade,best_of
503,466.8785019241489,ade,best_of
504,215.49320541834751,ade,best_of
505,107.39967926100137,ade,best_of
506,295.6825334116483,ade,best_of
507,304.2375782374131,ade,best_of
508,506.1559281919367,ade,best_of
509,497.00990143654576,ade,best_of
510,136.0427211270572,ade,best_of
511,341.3749052196942,ade,best_of
512,236.7723829015636,ade,best_of
513,382.56502492466444,ade,best_of
514,410.49192129927616,ade,best_of
515,557.7869586666274,ade,best_of
516,375.1467306087511,ade,best_of
517,121.33162665889444,ade,best_of
518,303.6475044699938,ade,best_of
519,312.35996459332017,ade,best_of
520,303.27133213132174,ade,best_of
521,273.5518396060745,ade,best_of
522,165.72824289379412,ade,best_of
523,165.69887810516823,ade,best_of
524,466.495510816782,ade,best_of
525,215.27426080102262,ade,best_of
526,136.21824224515333,ade,best_of
527,296.2350871583289,ade,best_of
528,303.9549218428113,ade,best_of
529,506.6409441593669,ade,best_of
530,108.16160994060789,ade,best_of
531,311.04771189350083,ade,best_of
532,340.9911573739655,ade,best_of
533,237.1344190643598,ade,best_of
534,383.007691124134,ade,best_of
535,410.1218399283503,ade,best_of
536,558.447228125356,ade,best_of
537,374.70330339233857,ade,best_of
538,121.77324917307948,ade,best_of
539,497.59225640453,ade,best_of
540,121.47120860430215,ade,best_of
541,378.910054506443,ade,best_of
542,274.2391963367909,ade,best_of
543,166.54401125174314,ade,best_of
544,166.2125183060912,ade,best_of
545,467.4108480712933,ade,best_of
546,107.52176861038163,ade,best_of
547,135.6665203422047,ade,best_of
548,296.6739631025376,ade,best_of
549,304.12509794943986,ade,best_of
550,214.13674170961346,ade,best_of
551,496.6261943701225,ade,best_of
552,312.03746229935706,ade,best_of
553,339.56350576199355,ade,best_of
554,236.82740657466115,ade,best_of
555,382.65612035620046,ade,best_of
556,410.10303651152,ade,best_of
557,557.8240311387318,ade,best_of
558,375.3917794861311,ade,best_of
559,506.99399992166605,ade,best_of
560,375.63839539995746,ade,best_of
561,506.6957794055393,ade,best_of
562,379.33187314211386,ade,best_of
563,274.45394159675817,ade,best_of
564,166.3284623517703,ade,best_of
565,165.4221841698782,ade,best_of
566,215.8351654664118,ade,best_of
567,108.93790594110068,ade,best_of
568,136.69959886377794,ade,best_of
569,295.70887933270495,ade,best_of
570,466.12954421315914,ade,best_of
571,506.16793017835744,ade,best_of
572,496.84310665064095,ade,best_of
573,312.77051627076446,ade,best_of
574,341.3509111750529,ade,best_of
575,236.6537353448214,ade,best_of
576,382.8831677444978,ade,best_of
577,410.8017177801851,ade,best_of
578,557.8423374045086,ade,best_of
579,304.869201899062,ade,best_of
580,558.7672630972862,ade,best_of
581,258.16957819731147,ade,best_of
582,506.2899158366452,ade,best_of
583,379.19415811144495,ade,best_of
584,273.3149699249749,ade,best_of
585,166.3961243373327,ade,best_of
586,467.19907223884053,ade,best_of
587,214.57059124916586,ade,best_of
588,108.09123987074152,ade,best_of
589,136.1169205817425,ade,best_of
590,166.3532572131255,ade,best_of
591,304.82362293756535,ade,best_of
592,506.6831886100074,ade,best_of
593,496.15345869715384,ade,best_of
594,311.77818345054624,ade,best_of
595,340.94887155319026,ade,best_of
596,236.5589007748674,ade,best_of
597,382.9952609750896,ade,best_of
598,410.64584742806875,ade,best_of
599,295.6547642227196,ade,best_of
600,410.60165298931366,ade,best_of
601,252.13736957848087,ade,best_of
602,258.0961351141502,ade,best_of
603,506.0699877510239,ade,best_of
604,379.1783897377787,ade,best_of
605,273.7015040297883,ade,best_of
606,166.5312940308534,ade,best_of
607,466.57813459272,ade,best_of
608,214.91097265842768,ade,best_of
609,107.62858772714759,ade,best_of
610,166.65656914227287,ade,best_of
611,297.1069427836972,ade,best_of
612,302.4958372045696,ade,best_of
613,506.7266776206199,ade,best_of
614,497.28919292745644,ade,best_of
615,311.80733801436776,ade,best_of
616,339.93666581945814,ade,best_of
617,237.1516747780046,ade,best_of
618,382.7592220348884,ade,best_of
619,135.49043510803335,ade,best_of
620,382.36247251821504,ade,best_of
621,224.13977058672495,ade,best_of
622,252.88366690641715,ade,best_of
623,258.1101814838765,ade,best_of
624,505.9371537659942,ade,best_of
625,379.0834044549951,ade,best_of
626,165.44745107527112,ade,best_of
627,166.11424593656614,ade,best_of
628,466.5317824957886,ade,best_of
629,214.6678593696914,ade,best_of
630,274.3710973618349,ade,best_of
631,135.85049523796383,ade,best_of
632,296.14332261692726,ade,best_of
633,304.9124658984024,ade,best_of
634,506.7535794178097,ade,best_of
635,497.0271234147661,ade,best_of
636,312.0424401082507,ade,best_of
637,340.54295925203684,ade,best_of
638,236.828978218864,ade,best_of
639,107.74956934326578,ade,best_of
640,236.91341431233505,ade,best_of
641,233.88963385276622,ade,best_of
642,223.50715230895904,ade,best_of
643,252.41893831846096,ade,best_of
644,257.1587274798131,ade,best_of
645,505.79274244766276,ade,best_of
646,274.1681931905113,ade,best_of
647,166.8624786670085,ade,best_of
648,165.79466613298823,ade,best_of
649,467.4523534591347,ade,best_of
650,379.5953344672044,ade,best_of
651,107.48123745535084,ade,best_of
652,136.07591946396244,ade,best_of
653,295.4700962038016,ade,best_of
654,304.60341127293503,ade,best_of
655,506.63144704178745,ade,best_of
656,497.07483981846286,ade,best_of
657,311.77221945292166,ade,best_of
658,340.8107773352458,ade,best_of
659,214.80676183532978,ade,best_of
660,340.1367421776371,ade,best_of
661,187.04906374063344,ade,best_of
662,233.21854547188832,ade,best_of
663,223.70392343967026,ade,best_of
664,252.19862555084137,ade,best_of
665,258.2241647726419,ade,best_of
666,378.3280372676324,ade,best_of
667,274.05825532688203,ade,best_of
668,165.98010528192097,ade,best_of
669,166.179794687778,ade,best_of
670,506.17291671200775,ade,best_of
671,215.82114696963376,ade,best_of
672,107.75904040752789,ade,best_of
673,135.1346765684527,ade,best_of
674,296.1735240105693,ade,best_of
675,303.9689369785635,ade,best_of
676,506.74026730762694,ade,best_of
677,497.4087381265147,ade,best_of
678,311.39230847531974,ade,best_of
679,465.9703636774975,ade,best_of
680,0.45000549991597527,ade,best_of
681,105.91944948699658,ade,best_of
682,180.64116744381522,ade,best_of
683,53.71008464601485,ade,best_of
684,185.19053438568326,ade,best_of
685,53.459077093240076,ade,best_of
686,39.89534770256257,ade,best_of
687,31.11387538721502,ade,best_of
688,84.21746098895274,ade,best_of
689,185.6691716740689,ade,best_of
690,27.93541514669225,ade,best_of
691,104.36884179595143,ade,best_of
692,144.22759173826935,ade,best_of
693,71.37004052788774,ade,best_of
694,71.1559599820865,ade,best_of
695,62.184907093853816,ade,best_of
696,93.50463360730346,ade,best_of
697,107.52639752136521,ade,best_of
698,29.830049705721063,ade,best_of
699,60.50379713460695,ade,best_of
700,29.370855348027863,ade,best_of
701,146.9712728631607,ade,best_of
702,105.84107669213903,ade,best_of
703,180.33846680206932,ade,best_of
704,53.62683746587202,ade,best_of
705,184.78710264049343,ade,best_of
706,27.840433521908267,ade,best_of
707,39.48801135864566,ade,best_of
708,31.67125385539453,ade,best_of
709,83.8939652886511,ade,best_of
710,54.549698523871506,ade,best_of
711,61.00866323874237,ade,best_of
712,105.03010037450383,ade,best_of
713,144.78289314522465,ade,best_of
714,71.64273294774057,ade,best_of
715,70.77342498143577,ade,best_of
716,61.566858170681996,ade,best_of
717,93.3058752035369,ade,best_of
718,107.81658280555517,ade,best_of
719,184.3742779564133,ade,best_of
720,107.91315946406463,ade,best_of
721,152.02604347859042,ade,best_of
722,147.30022767348592,ade,best_of
723,106.57789177165252,ade,best_of
724,179.74201357936283,ade,best_of
725,54.23227197533604,ade,best_of
726,54.51133644238311,ade,best_of
727,27.911586644267953,ade,best_of
728,39.69197891341517,ade,best_of
729,31.02625725780844,ade,best_of
730,184.626732230501,ade,best_of
731,184.6918940655444,ade,best_of
732,61.592966543476415,ade,best_of
733,104.10777831068538,ade,best_of
734,144.58481138717897,ade,best_of
735,71.5721390013958,ade,best_of
736,71.46527858196038,ade,best_of
737,62.17426119752081,ade,best_of
738,93.70837086610754,ade,best_of
739,84.00251238906776,ade,best_of
740,92.69820293340281,ade,best_of
741,56.837420700966966,ade,best_of
742,151.46156099391806,ade,best_of
743,147.18271559111733,ade,best_of
744,105.86623690633235,ade,best_of
745,180.6250178046464,ade,best_of
746,185.06591505840217,ade,best_of
747,54.678790885606226,ade,best_of
748,28.228413281254234,ade,best_of
749,39.46273663822142,ade,best_of
750,52.68691546336198,ade,best_of
751,83.42079715179467,ade,best_of
752,184.25340309332069,ade,best_of
753,60.74983384146487,ade,best_of
754,104.97762753019116,ade,best_of
755,144.0091414087544,ade,best_of
756,71.76041522975125,ade,best_of
757,70.76307513383398,ade,best_of
758,61.930191776444246,ade,best_of
759,31.140083537112996,ade,best_of
760,62.48114213478666,ade,best_of
761,38.46438397582274,ade,best_of
762,57.22267408017507,ade,best_of
763,151.8881063279488,ade,best_of
764,147.15546172016133,ade,best_of
765,105.87469829355992,ade,best_of
766,53.12424786686359,ade,best_of
767,185.48236742897464,ade,best_of
768,54.811198570807925,ade,best_of
769,29.000694221245386,ade,best_of
770,181.3954108231238,ade,best_of
771,31.660762308495606,ade,best_of
772,83.9636680179337,ade,best_of
773,184.8412612562316,ade,best_of
774,60.911400385963354,ade,best_of
775,104.6442729943421,ade,best_of
776,143.66603548793748,ade,best_of
777,71.87640063037851,ade,best_of
778,70.8780382025163,ade,best_of
779,39.1435257238555,ade,best_of
780,70.25888385855748,ade,best_of
781,97.4833855401497,ade,best_of
782,38.264987352990445,ade,best_of
783,57.27266004320944,ade,best_of
784,151.2170306576983,ade,best_of
785,147.61930765870702,ade,best_of
786,181.00490488444333,ade,best_of
787,52.77517742756938,ade,best_of
788,185.2352215886459,ade,best_of
789,54.28331084975789,ade,best_of
790,105.36718067002046,ade,best_of
791,39.68106299983106,ade,best_of
792,31.321943434428196,ade,best_of
793,83.19970925350917,ade,best_of
794,184.5391995020676,ade,best_of
795,61.684494132873716,ade,best_of
796,105.30865434660926,ade,best_of
797,144.9397728113323,ade,best_of
798,71.83131203791585,ade,best_of
799,28.0331699581827,ade,best_of
800,72.2468804830559,ade,best_of
801,219.6615732897723,ade,best_of
802,97.85911343878071,ade,best_of
803,38.943891258464085,ade,best_of
804,57.13353242461198,ade,best_of
805,152.05683302018628,ade,best_of
806,105.62895816411863,ade,best_of
807,181.56846314542466,ade,best_of
808,53.57553405912987,ade,best_of
809,185.5767533073938,ade,best_of
810,147.31281621653883,ade,best_of
811,27.895243119834465,ade,best_of
812,39.3953084610673,ade,best_of
813,30.62828966366129,ade,best_of
814,83.98477942522295,ade,best_of
815,184.60094687082972,ade,best_of
816,60.42686337430438,ade,best_of
817,105.54660711059609,ade,best_of
818,144.7139746975155,ade,best_of
819,54.97443592866412,ade,best_of
820,144.55334289712894,ade,best_of
821,74.19786079121837,ade,best_of
