,value,metric,type
732,20.0,kde,z_mode
733,20.0,kde,z_mode
734,20.0,kde,z_mode
735,20.0,kde,z_mode
736,20.0,kde,z_mode
737,20.0,kde,z_mode
738,20.0,kde,z_mode
739,20.0,kde,z_mode
740,20.0,kde,z_mode
741,20.0,kde,z_mode
742,20.0,kde,z_mode
743,20.0,kde,z_mode
744,20.0,kde,z_mode
745,20.0,kde,z_mode
746,20.0,kde,z_mode
747,20.0,kde,z_mode
748,20.0,kde,z_mode
749,20.0,kde,z_mode
750,20.0,kde,z_mode
751,20.0,kde,z_mode
752,20.0,kde,z_mode
753,20.0,kde,z_mode
754,20.0,kde,z_mode
755,20.0,kde,z_mode
756,20.0,kde,z_mode
757,20.0,kde,z_mode
758,20.0,kde,z_mode
759,20.0,kde,z_mode
760,20.0,kde,z_mode
761,20.0,kde,z_mode
762,20.0,kde,z_mode
763,20.0,kde,z_mode
764,20.0,kde,z_mode
765,20.0,kde,z_mode
766,20.0,kde,z_mode
767,20.0,kde,z_mode
768,20.0,kde,z_mode
769,20.0,kde,z_mode
770,20.0,kde,z_mode
771,20.0,kde,z_mode
772,20.0,kde,z_mode
773,20.0,kde,z_mode
774,20.0,kde,z_mode
775,20.0,kde,z_mode
776,20.0,kde,z_mode
777,20.0,kde,z_mode
778,20.0,kde,z_mode
779,20.0,kde,z_mode
780,20.0,kde,z_mode
781,20.0,kde,z_mode
782,20.0,kde,z_mode
783,20.0,kde,z_mode
784,20.0,kde,z_mode
785,20.0,kde,z_mode
786,20.0,kde,z_mode
787,20.0,kde,z_mode
788,20.0,kde,z_mode
789,20.0,kde,z_mode
790,20.0,kde,z_mode
791,20.0,kde,z_mode
792,20.0,kde,z_mode
793,20.0,kde,z_mode
794,20.0,kde,z_mode
795,20.0,kde,z_mode
796,20.0,kde,z_mode
797,20.0,kde,z_mode
798,20.0,kde,z_mode
799,20.0,kde,z_mode
800,20.0,kde,z_mode
801,20.0,kde,z_mode
802,20.0,kde,z_mode
803,20.0,kde,z_mode
804,20.0,kde,z_mode
805,20.0,kde,z_mode
806,20.0,kde,z_mode
807,20.0,kde,z_mode
808,20.0,kde,z_mode
